"LotShape","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PoolQC","Fence","MSZoning","Street","Alley","LandContour","Utilities","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","CentralAir","Electrical","GarageType","PavedDrive","MiscFeature","SaleType","SaleCondition","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","Garage","LotFrontage_imp","Id"
0,0,3,2,4,3,1,1,1,4,3,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,78,9240,8,5,2001,2002,396,0,0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,2,905,0,45,0,0,189,0,0,9,2008,1,TRUE,1038
0,0,2,2,3,3,1,1,1,2,2,7,3,0,0,0,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","MeadowV","Norm","Norm","Twnhs","2Story","Gable","CompShg","CemntBd","CmentBd","None","CBlock","GasA","Y","SBrkr","No Garage","Y","None","WD","Normal",160,21,1533,4,6,1970,2008,0,0,0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,5,2009,0,FALSE,1039
0,0,2,2,4,3,3,6,1,2,2,7,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","MeadowV","Norm","Norm","TwnhsE","SFoyer","Gable","CompShg","CemntBd","CmentBd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",180,21,1477,4,4,1970,1970,0,509,0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,4,2009,1,FALSE,1040
0,0,2,2,3,3,1,3,4,4,2,3,3,2,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Corner","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,88,13125,5,4,1957,2000,67,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,2,484,0,0,0,0,0,0,0,1,2006,1,FALSE,1041
0,0,2,2,3,3,1,6,3,3,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Feedr","Norm","1Fam","2Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,75.5,9130,6,8,1966,2000,252,400,64,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,2,484,0,40,0,0,0,0,0,7,2008,1,TRUE,1042
1,0,3,2,4,3,3,5,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","Twnhs","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,34,5381,6,5,2005,2005,135,900,0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2,624,170,63,0,0,0,0,0,8,2009,1,FALSE,1043
0,0,2,2,4,3,1,6,1,4,3,7,5,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","2Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,86,11839,7,5,1990,1990,99,1085,0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,2,514,192,121,0,0,0,0,0,5,2008,1,FALSE,1044
0,0,3,2,4,3,1,5,1,2,3,7,4,3,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","PosN","Norm","1Fam","1Story","Hip","WdShngl","BrkFace","BrkFace","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,80,9600,8,5,1981,1981,0,1104,0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,2,542,474,120,0,0,0,0,0,7,2009,1,FALSE,1045
1,0,2,2,0,0,0,0,0,4,2,5,4,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","CulDSac","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","BrkFace","Wd Sdng","None","Slab","GasA","Y","FuseA","Attchd","Y","None","WD","Normal",20,70,13680,3,5,1955,1955,0,0,0,0,0,1733,0,0,1733,0,0,2,0,4,1,8,1,2,452,0,0,0,0,0,0,0,6,2009,1,TRUE,1046
1,0,3,2,5,3,3,6,1,4,4,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","StoneBr","Norm","Norm","1Fam","2Story","Hip","CompShg","CemntBd","CmentBd","Stone","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","New","Partial",60,85,16056,9,5,2005,2006,208,240,0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,3,716,214,108,0,0,0,0,0,7,2006,1,FALSE,1047
2,0,2,2,4,3,1,6,1,4,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,57,9245,5,5,1994,1995,0,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,2,672,0,0,0,0,0,0,0,2,2008,1,FALSE,1048
0,0,2,1,0,0,0,0,0,2,2,6,3,1,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Inside","Mitchel","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","Slab","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,100,21750,5,4,1960,2006,75,0,0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,2,336,0,0,0,0,0,0,0,11,2009,1,FALSE,1049
0,0,2,2,0,0,0,0,0,4,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Low","AllPub","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Abnorml",20,60,11100,4,7,1946,2006,0,0,0,0,0,930,0,0,930,0,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,4,2010,1,FALSE,1050
1,0,3,2,4,3,3,1,1,4,3,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,73,8993,7,5,2007,2007,0,0,0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,2,436,0,22,0,0,0,0,0,8,2007,1,FALSE,1051
1,0,3,2,4,3,3,1,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","New","Partial",20,103,11175,7,5,2007,2007,0,0,0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,440,0,20,0,0,0,0,0,10,2007,1,FALSE,1052
0,0,2,2,3,3,1,3,1,2,2,7,3,2,3,3,0,4,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Artery","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkCmn","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,100,9500,6,6,1964,1978,272,442,0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,2,540,0,52,0,0,0,0,0,6,2007,1,FALSE,1053
0,1,2,2,3,3,3,3,1,4,2,5,4,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","Stone","CBlock","GasA","Y","FuseA","Basment","Y","None","WD","Normal",20,68,8562,5,6,1957,2002,145,383,0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,1,364,116,78,0,0,0,0,0,5,2010,1,FALSE,1054
0,0,3,2,4,3,2,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,90,11367,8,5,2002,2002,210,932,0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,2,586,199,60,0,0,0,0,0,11,2006,1,FALSE,1055
0,0,2,2,4,3,1,5,1,2,2,7,3,3,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","COD","Abnorml",20,104,11361,6,5,1976,1976,160,644,0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,5,2008,1,FALSE,1056
1,0,3,2,4,3,3,6,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,43,7052,7,5,2005,2005,240,659,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,0,0,0,0,0,6,2006,1,FALSE,1057
2,0,3,2,4,3,1,6,1,4,3,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","FR2","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","BuiltIn","Y","None","WD","Normal",60,70.5,29959,7,6,1994,1994,0,595,0,378,973,979,871,0,1850,0,0,2,1,3,1,7,1,2,467,168,98,0,0,0,0,0,1,2009,1,TRUE,1058
1,0,4,2,5,3,3,6,1,4,4,7,4,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,96,11308,9,5,2008,2008,154,936,0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,3,836,0,102,0,0,0,0,0,7,2009,1,FALSE,1059
1,1,2,2,3,3,2,3,2,2,2,7,4,1,3,2,0,0,"RL","Pave","No alley access","HLS","AllPub","Corner","Crawfor","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,62.5,11275,6,7,1932,1950,480,297,557,0,854,1096,895,0,1991,0,0,1,1,3,1,7,1,2,432,0,0,19,0,0,0,0,3,2007,1,TRUE,1060
0,0,3,2,4,3,2,6,1,4,3,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","StoneBr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","CemntBd","CmentBd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,41,4920,8,5,2001,2001,0,616,0,722,1338,1338,0,0,1338,1,0,2,0,2,1,6,0,2,582,0,0,170,0,0,0,0,4,2010,1,FALSE,1061
0,0,1,2,3,3,1,1,1,2,2,7,0,2,3,3,0,0,"C (all)","Grvl","No alley access","Low","AllPub","Inside","IDOTRR","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","Shed","ConLD","Normal",30,120,18000,3,4,1935,1950,0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,6,0,3,1248,0,20,0,0,0,0,560,8,2008,1,FALSE,1062
0,0,2,2,3,3,1,1,1,2,2,5,0,1,3,3,0,0,"RM","Pave","Grvl","Lvl","AllPub","Inside","OldTown","Norm","Norm","2fmCon","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","BrkTil","GasA","N","SBrkr","Detchd","Y","None","WD","Normal",190,85,13600,5,5,1900,1950,0,0,0,662,662,1422,915,0,2337,0,0,2,0,5,2,10,0,2,560,0,57,0,0,0,0,0,9,2007,1,FALSE,1063
0,0,2,3,3,3,1,4,1,3,3,7,4,1,3,3,0,3,"RM","Pave","No alley access","Lvl","AllPub","Inside","OldTown","Artery","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",30,50,6000,6,6,1925,1980,0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,2,440,166,120,0,0,0,0,0,7,2006,1,FALSE,1064
1,0,2,2,3,3,2,4,3,4,2,7,1,2,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","CulDSac","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,76.5,11000,5,6,1966,1966,200,740,230,184,1154,1154,0,0,1154,0,0,1,1,3,1,6,1,2,480,0,58,0,0,0,0,0,11,2009,1,TRUE,1065
0,1,3,2,5,3,4,6,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","ClearCr","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,14000,7,5,1996,1997,0,1201,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,4,2010,1,FALSE,1066
1,0,3,2,4,3,1,1,1,3,2,7,3,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,59,7837,6,7,1993,1994,0,0,0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,2,380,0,40,0,0,0,0,0,5,2009,1,FALSE,1067
0,1,2,2,3,3,4,6,2,2,2,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,80,9760,6,6,1964,1964,360,674,106,0,780,798,813,0,1611,1,0,1,1,4,1,7,0,2,442,328,128,0,0,189,0,0,6,2008,1,FALSE,1068
0,0,2,2,4,3,1,5,1,3,2,3,4,3,3,3,0,4,"RM","Pave","No alley access","Lvl","AllPub","Inside","MeadowV","Norm","Norm","TwnhsE","2Story","Gable","CompShg","CemntBd","CmentBd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",160,42,3964,6,4,1973,1973,0,837,0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,2,576,728,20,0,0,0,0,0,6,2006,1,FALSE,1069
0,0,2,2,3,3,1,5,1,2,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1.5Unf","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",45,60,9600,5,7,1949,2003,0,220,0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,2,576,0,0,0,0,0,0,0,5,2007,1,FALSE,1070
0,0,2,2,3,3,1,4,1,2,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,72,10152,5,5,1956,1956,120,586,0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,1,286,0,20,0,0,192,0,0,6,2007,1,FALSE,1071
0,0,2,2,3,3,1,3,1,4,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","RRAn","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,78,11700,6,6,1968,1968,0,298,0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,2,441,0,0,0,0,0,0,0,5,2009,1,FALSE,1072
0,0,2,2,2,2,2,1,1,1,2,7,3,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Y","FuseA","Detchd","P","None","WD","Normal",50,50,7585,5,3,1948,1950,0,0,0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,1,280,0,0,0,0,0,0,0,8,2006,1,FALSE,1073
1,0,2,2,3,3,1,4,1,2,2,7,0,3,3,3,0,3,"RL","Pave","No alley access","Bnk","AllPub","Corner","Edwards","Norm","Norm","1Fam","2Story","Hip","CompShg","HdBoard","Plywood","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,75,7950,6,6,1977,1977,140,535,0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,2,440,252,0,0,0,0,0,0,7,2009,1,FALSE,1074
0,0,3,2,4,3,3,1,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,74,8556,7,5,2006,2006,0,0,0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,3,826,140,93,0,0,0,0,0,5,2007,1,FALSE,1075
0,0,2,2,3,3,1,4,1,2,2,7,4,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","Crawfor","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","CWD","Normal",70,75,13125,7,6,1940,1984,0,410,0,390,800,960,780,0,1740,0,0,1,1,3,1,6,2,1,240,0,0,0,0,0,0,0,7,2007,1,FALSE,1076
0,0,2,2,2,3,1,5,1,3,3,6,3,1,3,3,0,0,"RL","Pave","Grvl","Lvl","AllPub","Inside","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","CBlock","GasA","Y","SBrkr","Attchd","Y","Shed","WD","Normal",50,60,10800,5,8,1936,1989,0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,2,566,436,21,0,0,0,0,500,4,2006,1,FALSE,1077
1,0,2,2,3,3,2,4,3,4,2,7,0,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","Plywood","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Abnorml",20,70,15870,5,5,1969,1969,0,75,791,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1,299,240,32,0,0,0,0,0,3,2006,1,TRUE,1078
0,0,3,2,4,3,2,6,1,4,3,7,4,2,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,37,4435,6,5,2004,2004,169,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,140,0,0,0,0,0,0,5,2006,1,FALSE,1079
0,0,2,2,4,3,1,6,1,3,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,65,8775,5,5,1994,1994,0,495,0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1,299,0,64,0,0,0,0,0,4,2007,1,FALSE,1080
0,0,3,3,3,3,1,5,1,4,3,7,0,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","None","COD","Abnorml",20,80,11040,6,7,1971,2004,144,656,0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,2,528,55,0,0,216,0,0,0,10,2008,1,FALSE,1081
0,0,2,2,3,3,1,5,1,1,2,7,0,3,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Corner","Sawyer","Feedr","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,75,7500,5,5,1963,1963,0,824,0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1,308,0,0,220,0,0,0,0,6,2010,1,FALSE,1082
0,0,3,2,4,3,1,1,1,4,3,7,4,2,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",20,70,8749,7,5,2002,2002,100,0,0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2,527,192,39,0,0,0,0,0,9,2007,1,FALSE,1083
0,0,2,2,3,3,1,4,1,2,2,7,4,2,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Y","SBrkr","Attchd","Y","Shed","WD","Normal",20,80,8800,6,6,1964,1964,425,553,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1,461,0,116,0,0,0,0,700,3,2006,1,FALSE,1084
2,0,2,2,4,3,1,5,1,3,2,7,3,3,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,70.5,13031,6,5,1995,1996,0,592,0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,2,409,315,44,0,0,0,0,0,7,2006,1,TRUE,1085
0,0,2,2,4,3,3,6,1,4,3,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Inside","SawyerW","Norm","Norm","1Fam","SFoyer","Gable","CompShg","HdBoard","HdBoard","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",85,73,9069,6,6,1992,1992,0,747,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,2,564,120,0,0,0,0,0,0,4,2010,1,FALSE,1086
0,0,2,2,3,3,1,4,1,2,2,7,0,2,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","MeadowV","Norm","Norm","TwnhsE","2Story","Gable","CompShg","CemntBd","CmentBd","None","CBlock","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",160,56,1974,4,5,1973,1973,0,334,0,212,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,120,96,0,0,0,0,0,5,2010,1,TRUE,1087
0,0,3,2,4,3,2,1,1,4,3,7,4,2,3,3,0,0,"FV","Pave","No alley access","Lvl","AllPub","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",60,85,10574,8,5,2005,2006,0,0,0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,3,1043,160,50,0,0,0,0,0,5,2009,1,FALSE,1088
0,0,3,2,4,3,1,1,1,4,3,3,0,1,3,3,0,0,"RM","Pave","No alley access","Lvl","AllPub","Inside","Edwards","Norm","Norm","Twnhs","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,24,2522,7,5,2004,2004,50,0,0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,4,2006,1,FALSE,1089
1,0,3,2,4,3,1,6,1,4,3,7,4,3,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Inside","Somerst","Norm","Norm","TwnhsE","1Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Y","SBrkr","Attchd","Y","None","WD","Normal",120,37,3316,8,5,2005,2005,0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2,550,0,84,0,0,0,0,0,4,2006,1,FALSE,1090
0,0,2,2,0,0,0,0,0,1,2,7,0,1,3,3,0,0,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Norm","Norm","Duplex","1Story","Gable","CompShg","BrkFace","BrkFace","None","Slab","Wall","N","FuseA","Detchd","Y","None","WD","Normal",90,60,8544,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,6,2009,1,FALSE,1091
0,0,3,2,4,3,1,4,1,4,3,7,0,1,3,3,0,0,"FV","Pave","Pave","Lvl","AllPub","Inside","Somerst","Norm","Norm","Twnhs","2Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",160,24,2160,7,5,1999,2000,212,510,0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,2,462,0,48,0,0,0,0,0,3,2008,1,FALSE,1092
0,0,2,2,3,3,1,3,1,1,2,7,4,1,3,3,0,0,"RL","Pave","No alley access","Bnk","AllPub","Inside","SWISU","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",50,60,8400,6,5,1925,1950,0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,2,576,342,0,128,0,0,0,0,6,2008,1,FALSE,1093
0,0,2,2,3,3,2,6,1,3,3,7,0,1,3,3,0,3,"RL","Pave","No alley access","Lvl","AllPub","Corner","NAmes","Feedr","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Y","SBrkr","Detchd","Y","None","WD","Normal",20,71,9230,5,8,1965,1998,166,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,2,884,0,64,0,0,0,0,0,10,2006,1,FALSE,1094
